freq (Hz)	real	complex
3.890000E+2	-1.487538E-1	-4.429036E-2
3.900000E+2	-1.383124E-1	6.006993E-2
3.910000E+2	-1.963807E-1	-2.374936E-2
3.920000E+2	-9.502834E-2	2.954273E-3
3.930000E+2	-1.868699E-1	2.800586E-2
3.940000E+2	-1.344923E-1	-5.166861E-2
3.950000E+2	-1.340811E-1	4.754910E-2
3.960000E+2	-1.867940E-1	-2.333316E-2
3.970000E+2	-8.345694E-2	5.736117E-3
3.980000E+2	-1.774748E-1	2.041447E-2
3.990000E+2	-1.204716E-1	-4.443589E-2
4.000000E+2	-1.232909E-1	4.494445E-2
4.010000E+2	-1.666786E-1	-2.985712E-2
4.020000E+2	-8.450707E-2	4.737579E-3
4.030000E+2	-1.646519E-1	2.277889E-2
4.040000E+2	-1.058985E-1	-4.067048E-2
4.050000E+2	-1.137423E-1	4.259058E-2
4.060000E+2	-1.509668E-1	-2.992020E-2
4.070000E+2	-7.465778E-2	6.241778E-3
4.080000E+2	-1.522133E-1	1.869561E-2
4.090000E+2	-9.266580E-2	-3.754829E-2
4.100000E+2	-1.046181E-1	4.034244E-2
4.110000E+2	-1.352140E-1	-3.023076E-2
4.120000E+2	-6.446658E-2	7.206672E-3
4.130000E+2	-1.392878E-1	1.541910E-2
4.140000E+2	-7.741079E-2	-3.656753E-2
4.150000E+2	-9.420924E-2	3.735632E-2
4.160000E+2	-1.196182E-1	-3.503054E-2
4.170000E+2	-5.110244E-2	8.346527E-3
4.180000E+2	-1.247275E-1	3.528478E-3
4.190000E+2	-5.715266E-2	-5.519404E-2
4.200000E+2	-1.302331E-1	2.036607E-2
4.210000E+2	-1.050618E-1	-7.429601E-3
4.220000E+2	-5.534856E-2	8.191153E-3
4.230000E+2	-1.095615E-1	1.326928E-2
4.240000E+2	-5.880697E-2	-2.949019E-2
4.250000E+2	-7.618837E-2	2.971996E-2
4.260000E+2	-9.274870E-2	-3.017114E-2
4.270000E+2	-4.061017E-2	6.767677E-3
4.280000E+2	-1.004196E-1	2.657410E-3
4.290000E+2	-4.906977E-2	-3.190553E-2
4.300000E+2	-6.934626E-2	2.553803E-2
4.310000E+2	-8.775704E-2	-3.364560E-2
4.320000E+2	-3.506744E-2	1.661062E-2
4.330000E+2	-8.718281E-2	4.635531E-3
4.340000E+2	-3.285840E-2	-2.494370E-2
4.350000E+2	-5.551234E-2	2.695484E-2
4.360000E+2	-6.248474E-2	-3.243031E-2
4.370000E+2	-1.971191E-2	7.741126E-3
4.380000E+2	-7.519134E-2	-1.846191E-3
4.390000E+2	-2.003712E-2	-2.663421E-2
4.400000E+2	-4.486818E-2	2.342081E-2
4.410000E+2	-4.748429E-2	-3.499032E-2
4.420000E+2	-8.143300E-3	6.476162E-3
4.430000E+2	-6.207943E-2	-7.150112E-3
4.440000E+2	-6.898783E-3	-2.596193E-2
4.450000E+2	-3.343348E-2	1.983637E-2
4.460000E+2	-3.209134E-2	-3.591594E-2
4.470000E+2	3.418970E-3	6.614616E-3
4.480000E+2	-4.541158E-2	-8.730474E-3
4.490000E+2	1.030767E-2	-2.594101E-2
4.500000E+2	-1.833221E-2	1.610498E-2
4.510000E+2	-1.322145E-2	-3.810852E-2
4.520000E+2	1.975971E-2	6.170028E-3
4.530000E+2	-2.111191E-2	-1.526392E-2
4.540000E+2	3.030902E-2	-3.589662E-2
4.550000E+2	-4.566716E-3	1.504224E-3
4.560000E+2	-2.510934E-3	-4.943500E-2
4.570000E+2	2.445571E-2	-1.865008E-3
4.580000E+2	-1.881230E-2	-1.820879E-2
4.590000E+2	3.825040E-2	-2.817241E-2
4.600000E+2	5.003360E-3	8.864829E-3
4.610000E+2	1.756023E-2	-3.793659E-2
4.620000E+2	4.872096E-2	8.175026E-3
4.630000E+2	1.029238E-2	-1.909150E-2
4.640000E+2	6.455888E-2	-2.484424E-2
4.650000E+2	3.304673E-2	6.645786E-3
4.660000E+2	5.037520E-2	-4.189429E-2
4.670000E+2	7.330735E-2	1.564568E-3
4.680000E+2	4.041400E-2	-2.593592E-2
4.690000E+2	9.162168E-2	-3.174447E-2
4.700000E+2	5.893948E-2	-3.932552E-3
4.710000E+2	7.478561E-2	-4.854141E-2
4.720000E+2	9.833727E-2	-1.861373E-3
4.730000E+2	6.881472E-2	-3.271539E-2
4.740000E+2	1.200270E-1	-3.349670E-2
4.750000E+2	8.750284E-2	-1.049191E-2
4.760000E+2	1.053369E-1	-4.790260E-2
4.770000E+2	1.315315E-1	-1.269438E-3
4.780000E+2	1.085098E-1	-3.116566E-2
4.790000E+2	1.602981E-1	-3.582788E-2
4.800000E+2	1.263021E-1	3.698005E-3
4.810000E+2	1.821246E-1	-4.297184E-2
4.820000E+2	1.970662E-1	-1.623355E-2
4.830000E+2	1.727700E-1	-6.307074E-2
4.840000E+2	2.061954E-1	-4.264532E-2
4.850000E+2	1.977713E-1	-1.805078E-2
4.860000E+2	2.437195E-1	-5.389753E-2
4.870000E+2	2.800250E-1	-4.128406E-2
4.880000E+2	2.381363E-1	-1.008763E-1
4.890000E+2	2.808717E-1	-4.899179E-2
4.900000E+2	2.946208E-1	-6.898177E-2
4.910000E+2	3.121629E-1	-9.192109E-2
4.920000E+2	3.292464E-1	-6.693421E-2
4.930000E+2	3.581512E-1	-7.580085E-2
4.940000E+2	4.014885E-1	-8.314385E-2
4.950000E+2	4.314616E-1	-8.685094E-2
4.960000E+2	4.743964E-1	-8.233128E-2
4.970000E+2	5.426628E-1	-1.057748E-1
4.980000E+2	6.307088E-1	-1.094019E-1
4.990000E+2	6.547458E-1	-1.654659E-1
5.000000E+2	8.093521E-1	-2.079441E-1
5.010000E+2	8.243692E-1	-1.576818E-1
5.020000E+2	1.001216E+0	-2.827609E-1
5.030000E+2	1.566325E+0	-3.104900E-2
5.040000E+2	1.939790E+0	-3.991493E-1
5.050000E+2	4.954532E+0	-2.561139E+0
5.060000E+2	-1.543307E+0	-7.367020E+0
5.070000E+2	-3.053055E+0	-6.694554E-1
5.080000E+2	-1.724355E+0	-9.935451E-1
5.090000E+2	-5.989483E-1	-7.004515E-2
5.100000E+2	-9.281925E-1	-1.531980E-1
5.110000E+2	1.131356E-1	-7.920646E-1
5.120000E+2	-7.548698E-1	-4.005762E-3
5.130000E+2	-2.094726E-1	-5.102444E-1
5.140000E+2	3.836893E-1	1.681609E-1
5.150000E+2	-8.525026E-2	-2.688489E-1
5.160000E+2	1.488306E+0	-5.747371E-1
5.170000E+2	1.425408E+0	3.954836E-1
5.180000E+2	4.163768E+0	-6.450572E+0
5.190000E+2	-6.118492E+0	-4.135634E+0
5.200000E+2	-1.667907E+0	-1.649541E-1
5.210000E+2	-2.506517E+0	-2.881587E-1
5.220000E+2	-1.226256E+0	-3.213620E-1
5.230000E+2	-1.306822E+0	1.779891E-1
5.240000E+2	-1.139597E+0	-2.472702E-1
5.250000E+2	-8.036829E-1	5.586760E-2
5.260000E+2	-1.002713E+0	-4.129353E-2
5.270000E+2	-6.824999E-1	-1.065364E-1
5.280000E+2	-7.736673E-1	7.072758E-2
5.290000E+2	-7.105228E-1	-1.246186E-1
5.300000E+2	-5.769585E-1	4.124158E-2
5.310000E+2	-6.892190E-1	-3.788736E-2
5.320000E+2	-5.088701E-1	-5.292230E-2
5.330000E+2	-5.896517E-1	3.789700E-2
5.340000E+2	-5.303208E-1	-8.334230E-2
5.350000E+2	-4.694190E-1	3.217748E-2
5.360000E+2	-5.362705E-1	-3.831408E-2
5.370000E+2	-4.107901E-1	-3.287562E-2
5.380000E+2	-4.861700E-1	1.014194E-2
