freq (Hz)	magnitude
9.420000E+3	1.114660E+0
9.421000E+3	1.120318E+0
9.422000E+3	1.133016E+0
9.423000E+3	1.130826E+0
9.424000E+3	1.149931E+0
9.425000E+3	1.145497E+0
9.426000E+3	1.154583E+0
9.427000E+3	1.158295E+0
9.428000E+3	1.155984E+0
9.429000E+3	1.166675E+0
9.430000E+3	1.164827E+0
9.431000E+3	1.184116E+0
9.432000E+3	1.186160E+0
9.433000E+3	1.191291E+0
9.434000E+3	1.211483E+0
9.435000E+3	1.208322E+0
9.436000E+3	1.226972E+0
9.437000E+3	1.229001E+0
9.438000E+3	1.232828E+0
9.439000E+3	1.247384E+0
9.440000E+3	1.242846E+0
9.441000E+3	1.263475E+0
9.442000E+3	1.253943E+0
9.443000E+3	1.260509E+0
9.444000E+3	1.271202E+0
9.445000E+3	1.263446E+0
9.446000E+3	1.291777E+0
9.447000E+3	1.286007E+0
9.448000E+3	1.303153E+0
9.449000E+3	1.303649E+0
9.450000E+3	1.309844E+0
9.451000E+3	1.321347E+0
9.452000E+3	1.322006E+0
9.453000E+3	1.337489E+0
9.454000E+3	1.343727E+0
9.455000E+3	1.352925E+0
9.456000E+3	1.375229E+0
9.457000E+3	1.374104E+0
9.458000E+3	1.393842E+0
9.459000E+3	1.400976E+0
9.460000E+3	1.411052E+0
9.461000E+3	1.424959E+0
9.462000E+3	1.424918E+0
9.463000E+3	1.443456E+0
9.464000E+3	1.448241E+0
9.465000E+3	1.463303E+0
9.466000E+3	1.482844E+0
9.467000E+3	1.483512E+0
9.468000E+3	1.507324E+0
9.469000E+3	1.513647E+0
9.470000E+3	1.529832E+0
9.471000E+3	1.552508E+0
9.472000E+3	1.556991E+0
9.473000E+3	1.579884E+0
9.474000E+3	1.588339E+0
9.475000E+3	1.606356E+0
9.476000E+3	1.627439E+0
9.477000E+3	1.636689E+0
9.478000E+3	1.661169E+0
9.479000E+3	1.671620E+0
9.480000E+3	1.695973E+0
9.481000E+3	1.720440E+0
9.482000E+3	1.734284E+0
9.483000E+3	1.761884E+0
9.484000E+3	1.775400E+0
9.485000E+3	1.802049E+0
9.486000E+3	1.830649E+0
9.487000E+3	1.847579E+0
9.488000E+3	1.881414E+0
9.489000E+3	1.901640E+0
9.490000E+3	1.929710E+0
9.491000E+3	1.961313E+0
9.492000E+3	1.982494E+0
9.493000E+3	2.025107E+0
9.494000E+3	2.049585E+0
9.495000E+3	2.090269E+0
9.496000E+3	2.124568E+0
9.497000E+3	2.157442E+0
9.498000E+3	2.205527E+0
9.499000E+3	2.239403E+0
9.500000E+3	2.287382E+0
9.501000E+3	2.334058E+0
9.502000E+3	2.379455E+0
9.503000E+3	2.437192E+0
9.504000E+3	2.480797E+0
9.505000E+3	2.544325E+0
9.506000E+3	2.601844E+0
9.507000E+3	2.654012E+0
9.508000E+3	2.731803E+0
9.509000E+3	2.779062E+0
9.510000E+3	2.853485E+0
9.511000E+3	2.921086E+0
9.512000E+3	2.982588E+0
9.513000E+3	3.050404E+0
9.514000E+3	3.091121E+0
9.515000E+3	3.149671E+0
9.516000E+3	3.188477E+0
9.517000E+3	3.242118E+0
9.518000E+3	3.261408E+0
9.519000E+3	3.270640E+0
9.520000E+3	3.291350E+0
9.521000E+3	3.283195E+0
9.522000E+3	3.298405E+0
9.523000E+3	3.316141E+0
9.524000E+3	3.304598E+0
9.525000E+3	3.332877E+0
9.526000E+3	3.310543E+0
9.527000E+3	3.315059E+0
9.528000E+3	3.337752E+0
9.529000E+3	3.356269E+0
9.530000E+3	3.394582E+0
9.531000E+3	3.409465E+0
9.532000E+3	3.448180E+0
9.533000E+3	3.514730E+0
9.534000E+3	3.542688E+0
9.535000E+3	3.646379E+0
9.536000E+3	3.700233E+0
9.537000E+3	3.804583E+0
9.538000E+3	3.908428E+0
9.539000E+3	4.029175E+0
9.540000E+3	4.188307E+0
9.541000E+3	4.369294E+0
9.542000E+3	4.549177E+0
9.543000E+3	4.803419E+0
9.544000E+3	5.050847E+0
9.545000E+3	5.385689E+0
9.546000E+3	5.736527E+0
9.547000E+3	6.164718E+0
9.548000E+3	6.606719E+0
9.549000E+3	7.119207E+0
9.550000E+3	7.736176E+0
9.551000E+3	8.393796E+0
9.552000E+3	9.122297E+0
9.553000E+3	9.886865E+0
9.554000E+3	1.058479E+1
9.555000E+3	1.118388E+1
9.556000E+3	1.153518E+1
9.557000E+3	1.154047E+1
9.558000E+3	1.115322E+1
9.559000E+3	1.056686E+1
9.560000E+3	9.756572E+0
9.561000E+3	8.925614E+0
9.562000E+3	8.119119E+0
9.563000E+3	7.393498E+0
9.564000E+3	6.751533E+0
9.565000E+3	6.183099E+0
9.566000E+3	5.694208E+0
9.567000E+3	5.262492E+0
9.568000E+3	4.883029E+0
9.569000E+3	4.561607E+0
9.570000E+3	4.263789E+0
9.571000E+3	4.005216E+0
9.572000E+3	3.769602E+0
9.573000E+3	3.552139E+0
9.574000E+3	3.366402E+0
9.575000E+3	3.187815E+0
9.576000E+3	3.038566E+0
9.577000E+3	2.895179E+0
9.578000E+3	2.755981E+0
9.579000E+3	2.640222E+0
9.580000E+3	2.525242E+0
9.581000E+3	2.423547E+0
9.582000E+3	2.331866E+0
9.583000E+3	2.236141E+0
9.584000E+3	2.158843E+0
9.585000E+3	2.076086E+0
9.586000E+3	2.007854E+0
9.587000E+3	1.942558E+0
9.588000E+3	1.877250E+0
9.589000E+3	1.830765E+0
9.590000E+3	1.771662E+0
9.591000E+3	1.729174E+0
9.592000E+3	1.680119E+0
9.593000E+3	1.638439E+0
9.594000E+3	1.595549E+0
9.595000E+3	1.546998E+0
9.596000E+3	1.509444E+0
9.597000E+3	1.481579E+0
9.598000E+3	1.447435E+0
9.599000E+3	1.419381E+0
9.600000E+3	1.379760E+0
9.601000E+3	1.348268E+0
9.602000E+3	1.313238E+0
9.603000E+3	1.284315E+0
9.604000E+3	1.256643E+0
9.605000E+3	1.230029E+0
9.606000E+3	1.210858E+0
9.607000E+3	1.185601E+0
9.608000E+3	1.150896E+0
9.609000E+3	1.134228E+0
9.610000E+3	1.103265E+0
9.611000E+3	1.093418E+0
9.612000E+3	1.076460E+0
9.613000E+3	1.052666E+0
9.614000E+3	1.036484E+0
9.615000E+3	1.014071E+0
9.616000E+3	1.000055E+0
9.617000E+3	9.829401E-1
9.618000E+3	9.608788E-1
9.619000E+3	9.558143E-1
9.620000E+3	9.323054E-1
9.621000E+3	9.164515E-1
9.622000E+3	9.037826E-1
9.623000E+3	8.813067E-1
9.624000E+3	8.748847E-1
9.625000E+3	8.517324E-1
9.626000E+3	8.409031E-1
9.627000E+3	8.105529E-1
9.628000E+3	7.923651E-1
9.629000E+3	7.797585E-1
9.630000E+3	7.628292E-1
9.631000E+3	7.638591E-1
9.632000E+3	7.472612E-1
9.633000E+3	7.292625E-1
9.634000E+3	7.310756E-1
9.635000E+3	7.293647E-1
9.636000E+3	7.311217E-1
9.637000E+3	7.201195E-1
9.638000E+3	7.044390E-1
9.639000E+3	7.097234E-1
9.640000E+3	6.995186E-1
9.641000E+3	6.957048E-1
9.642000E+3	6.868481E-1
9.643000E+3	6.713525E-1
9.644000E+3	6.627250E-1
9.645000E+3	6.543941E-1
9.646000E+3	6.483771E-1
9.647000E+3	6.530552E-1
9.648000E+3	6.385140E-1
9.649000E+3	6.321735E-1
9.650000E+3	6.034662E-1
9.651000E+3	6.028563E-1
9.652000E+3	5.955762E-1
9.653000E+3	5.774078E-1
9.654000E+3	5.673141E-1
9.655000E+3	5.620303E-1
9.656000E+3	5.573586E-1
9.657000E+3	5.651395E-1
9.658000E+3	5.639255E-1
9.659000E+3	5.716164E-1
9.660000E+3	5.641193E-1
9.661000E+3	5.632269E-1
9.662000E+3	5.516628E-1
9.663000E+3	5.509508E-1
9.664000E+3	5.573005E-1
9.665000E+3	5.519163E-1
9.666000E+3	5.517977E-1
9.667000E+3	5.438246E-1
9.668000E+3	5.474712E-1
9.669000E+3	5.473912E-1
9.670000E+3	5.578297E-1
9.671000E+3	5.473419E-1
9.672000E+3	5.431800E-1
9.673000E+3	5.554203E-1
9.674000E+3	5.485510E-1
9.675000E+3	5.564016E-1
9.676000E+3	5.620771E-1
9.677000E+3	5.641980E-1
9.678000E+3	5.652349E-1
9.679000E+3	5.744098E-1
9.680000E+3	5.714432E-1
9.681000E+3	5.672707E-1
9.682000E+3	5.890974E-1
9.683000E+3	6.020318E-1
9.684000E+3	5.953740E-1
9.685000E+3	5.910503E-1
9.686000E+3	5.937919E-1
9.687000E+3	5.965661E-1
9.688000E+3	5.893027E-1
9.689000E+3	5.907486E-1
9.690000E+3	6.041771E-1
9.691000E+3	6.359215E-1
9.692000E+3	6.474687E-1
9.693000E+3	6.416713E-1
9.694000E+3	6.733290E-1
9.695000E+3	6.696087E-1
9.696000E+3	7.188519E-1
9.697000E+3	7.243730E-1
9.698000E+3	7.394066E-1
9.699000E+3	7.599638E-1
9.700000E+3	7.790293E-1
9.701000E+3	8.121512E-1
9.702000E+3	8.636086E-1
9.703000E+3	8.673809E-1
9.704000E+3	8.930793E-1
9.705000E+3	8.940893E-1
9.706000E+3	9.270757E-1
9.707000E+3	9.723199E-1
9.708000E+3	9.985262E-1
9.709000E+3	1.027005E+0
9.710000E+3	1.023273E+0
9.711000E+3	1.037782E+0
9.712000E+3	1.044573E+0
9.713000E+3	1.055518E+0
9.714000E+3	1.079646E+0
9.715000E+3	1.087178E+0
9.716000E+3	1.086825E+0
9.717000E+3	1.060369E+0
9.718000E+3	1.029434E+0
9.719000E+3	1.027957E+0
9.720000E+3	1.026511E+0
9.721000E+3	1.025160E+0
9.722000E+3	1.046547E+0
9.723000E+3	1.004673E+0
9.724000E+3	9.968692E-1
9.725000E+3	9.826980E-1
9.726000E+3	9.791606E-1
9.727000E+3	9.667752E-1
9.728000E+3	9.483656E-1
9.729000E+3	9.465051E-1
9.730000E+3	9.151336E-1
9.731000E+3	8.921985E-1
9.732000E+3	8.827586E-1
9.733000E+3	8.589757E-1
9.734000E+3	8.529766E-1
9.735000E+3	8.288167E-1
9.736000E+3	8.221696E-1
9.737000E+3	7.958752E-1
9.738000E+3	7.759130E-1
9.739000E+3	7.723637E-1
9.740000E+3	7.517487E-1
9.741000E+3	7.497453E-1
9.742000E+3	7.380541E-1
9.743000E+3	7.195327E-1
9.744000E+3	7.133002E-1
9.745000E+3	6.992543E-1
9.746000E+3	6.964897E-1
9.747000E+3	6.864102E-1
9.748000E+3	6.720241E-1
9.749000E+3	6.705065E-1
9.750000E+3	6.603207E-1
9.751000E+3	6.511196E-1
9.752000E+3	6.521830E-1
9.753000E+3	6.446026E-1
9.754000E+3	6.423928E-1
9.755000E+3	6.398680E-1
9.756000E+3	6.326316E-1
9.757000E+3	6.296390E-1
9.758000E+3	6.252735E-1
9.759000E+3	6.276832E-1
9.760000E+3	6.288834E-1
9.761000E+3	6.302174E-1
9.762000E+3	6.289549E-1
9.763000E+3	6.264666E-1
9.764000E+3	6.345124E-1
9.765000E+3	6.300546E-1
9.766000E+3	6.252306E-1
9.767000E+3	6.217080E-1
9.768000E+3	6.246912E-1
9.769000E+3	6.172147E-1
9.770000E+3	6.154449E-1
9.771000E+3	6.065240E-1
9.772000E+3	5.870127E-1
9.773000E+3	5.586808E-1
9.774000E+3	5.341594E-1
9.775000E+3	5.097861E-1
9.776000E+3	4.929407E-1
9.777000E+3	4.899956E-1
9.778000E+3	4.772174E-1
9.779000E+3	4.773417E-1
9.780000E+3	4.709954E-1
9.781000E+3	4.806724E-1
9.782000E+3	4.980158E-1
9.783000E+3	4.941217E-1
9.784000E+3	5.031492E-1
9.785000E+3	4.964571E-1
9.786000E+3	4.777896E-1
9.787000E+3	4.769375E-1
9.788000E+3	4.865585E-1
9.789000E+3	4.760462E-1
9.790000E+3	4.710332E-1
9.791000E+3	4.744509E-1
9.792000E+3	4.688073E-1
9.793000E+3	4.706647E-1
9.794000E+3	4.780770E-1
9.795000E+3	4.792174E-1
9.796000E+3	4.677268E-1
9.797000E+3	4.988611E-1
9.798000E+3	4.967681E-1
9.799000E+3	5.045297E-1
9.800000E+3	5.128756E-1
9.801000E+3	5.187159E-1
9.802000E+3	5.350386E-1
9.803000E+3	5.490435E-1
9.804000E+3	5.770385E-1
9.805000E+3	5.817029E-1
9.806000E+3	5.723185E-1
9.807000E+3	5.754954E-1
9.808000E+3	5.749884E-1
9.809000E+3	5.823284E-1
9.810000E+3	6.011798E-1
9.811000E+3	6.159774E-1
9.812000E+3	6.134500E-1
9.813000E+3	6.331602E-1
9.814000E+3	6.366551E-1
9.815000E+3	6.518512E-1
9.816000E+3	6.741133E-1
9.817000E+3	6.869993E-1
9.818000E+3	6.942177E-1
9.819000E+3	6.844302E-1
9.820000E+3	7.077690E-1
9.821000E+3	7.269308E-1
9.822000E+3	7.601540E-1
9.823000E+3	7.816765E-1
9.824000E+3	8.114818E-1
9.825000E+3	8.181540E-1
9.826000E+3	8.254560E-1
9.827000E+3	8.592153E-1
9.828000E+3	8.744414E-1
9.829000E+3	8.800755E-1
9.830000E+3	9.253923E-1
9.831000E+3	9.095369E-1
9.832000E+3	8.995437E-1
9.833000E+3	9.337885E-1
9.834000E+3	9.641459E-1
9.835000E+3	1.050734E+0
9.836000E+3	1.109446E+0
9.837000E+3	1.150007E+0
9.838000E+3	1.155424E+0
9.839000E+3	1.184636E+0
9.840000E+3	1.201405E+0
9.841000E+3	1.221924E+0
9.842000E+3	1.264295E+0
9.843000E+3	1.248491E+0
9.844000E+3	1.299572E+0
9.845000E+3	1.309508E+0
9.846000E+3	1.295096E+0
9.847000E+3	1.261846E+0
9.848000E+3	1.297161E+0
9.849000E+3	1.312783E+0
9.850000E+3	1.324108E+0
9.851000E+3	1.331700E+0
9.852000E+3	1.335611E+0
9.853000E+3	1.289752E+0
9.854000E+3	1.329259E+0
9.855000E+3	1.282539E+0
9.856000E+3	1.278093E+0
9.857000E+3	1.264981E+0
9.858000E+3	1.245072E+0
9.859000E+3	1.239636E+0
9.860000E+3	1.212568E+0
9.861000E+3	1.177541E+0
9.862000E+3	1.163953E+0
9.863000E+3	1.150720E+0
9.864000E+3	1.111608E+0
9.865000E+3	1.062375E+0
9.866000E+3	1.004733E+0
9.867000E+3	9.794959E-1
9.868000E+3	9.522959E-1
9.869000E+3	9.250084E-1
9.870000E+3	9.128789E-1
9.871000E+3	8.783622E-1
9.872000E+3	8.661747E-1
9.873000E+3	8.298644E-1
9.874000E+3	8.187109E-1
9.875000E+3	7.901136E-1
9.876000E+3	7.849716E-1
9.877000E+3	7.462958E-1
9.878000E+3	7.363128E-1
9.879000E+3	7.198267E-1
9.880000E+3	6.962973E-1
9.881000E+3	7.081898E-1
9.882000E+3	6.945023E-1
9.883000E+3	6.827852E-1
9.884000E+3	6.781145E-1
9.885000E+3	6.561779E-1
9.886000E+3	6.472639E-1
9.887000E+3	6.445815E-1
9.888000E+3	6.204583E-1
9.889000E+3	6.069598E-1
9.890000E+3	5.936598E-1
9.891000E+3	5.993321E-1
9.892000E+3	5.824482E-1
9.893000E+3	5.735228E-1
9.894000E+3	5.613983E-1
9.895000E+3	5.516488E-1
9.896000E+3	5.465952E-1
9.897000E+3	5.386587E-1
9.898000E+3	5.342128E-1
9.899000E+3	5.342500E-1
9.900000E+3	5.204060E-1
9.901000E+3	5.193943E-1
9.902000E+3	5.095430E-1
9.903000E+3	5.080794E-1
9.904000E+3	5.028091E-1
9.905000E+3	4.961238E-1
9.906000E+3	4.894612E-1
9.907000E+3	4.854627E-1
9.908000E+3	4.776081E-1
9.909000E+3	4.807422E-1
9.910000E+3	4.737691E-1
9.911000E+3	4.705311E-1
9.912000E+3	4.662216E-1
9.913000E+3	4.568412E-1
9.914000E+3	4.566860E-1
9.915000E+3	4.442254E-1
9.916000E+3	4.443595E-1
9.917000E+3	4.432748E-1
9.918000E+3	4.352705E-1
9.919000E+3	4.411128E-1
9.920000E+3	4.325788E-1
9.921000E+3	4.332065E-1
9.922000E+3	4.346832E-1
9.923000E+3	4.238253E-1
9.924000E+3	4.334768E-1
9.925000E+3	4.242322E-1
9.926000E+3	4.276177E-1
9.927000E+3	4.249772E-1
9.928000E+3	4.181170E-1
9.929000E+3	4.240968E-1
9.930000E+3	4.158307E-1
9.931000E+3	4.194637E-1
9.932000E+3	4.215259E-1
9.933000E+3	4.133371E-1
9.934000E+3	4.262463E-1
9.935000E+3	4.168955E-1
9.936000E+3	4.213438E-1
9.937000E+3	4.240134E-1
9.938000E+3	4.242433E-1
9.939000E+3	4.274100E-1
9.940000E+3	4.154738E-1
9.941000E+3	4.119093E-1
9.942000E+3	4.123268E-1
9.943000E+3	4.078927E-1
9.944000E+3	4.174383E-1
9.945000E+3	4.071787E-1
9.946000E+3	4.224550E-1
9.947000E+3	4.281475E-1
9.948000E+3	4.216329E-1
9.949000E+3	4.247401E-1
9.950000E+3	4.242240E-1
9.951000E+3	4.268554E-1
9.952000E+3	4.291899E-1
9.953000E+3	4.186533E-1
9.954000E+3	4.320065E-1
9.955000E+3	4.266352E-1
9.956000E+3	4.216635E-1
9.957000E+3	4.215273E-1
9.958000E+3	4.259015E-1
9.959000E+3	4.420263E-1
9.960000E+3	4.399427E-1
9.961000E+3	4.375899E-1
9.962000E+3	4.461100E-1
9.963000E+3	4.545988E-1
9.964000E+3	4.623987E-1
9.965000E+3	4.620728E-1
9.966000E+3	4.596574E-1
9.967000E+3	4.591793E-1
9.968000E+3	4.418142E-1
9.969000E+3	4.591333E-1
9.970000E+3	4.370726E-1
9.971000E+3	4.625639E-1
9.972000E+3	4.584800E-1
9.973000E+3	4.985121E-1
9.974000E+3	5.156320E-1
9.975000E+3	5.673967E-1
9.976000E+3	5.975676E-1
9.977000E+3	6.088891E-1
9.978000E+3	6.613044E-1
9.979000E+3	6.772653E-1
9.980000E+3	7.001737E-1
9.981000E+3	6.757723E-1
9.982000E+3	7.059553E-1
9.983000E+3	7.011805E-1
9.984000E+3	7.154902E-1
9.985000E+3	7.444345E-1
9.986000E+3	7.526367E-1
9.987000E+3	7.418656E-1
9.988000E+3	7.099664E-1
9.989000E+3	7.172466E-1
9.990000E+3	7.455206E-1
9.991000E+3	7.465328E-1
9.992000E+3	7.511262E-1
9.993000E+3	7.677557E-1
9.994000E+3	7.821293E-1
9.995000E+3	7.897078E-1
9.996000E+3	7.687468E-1
9.997000E+3	7.679525E-1
9.998000E+3	7.710423E-1
9.999000E+3	7.510151E-1
1.000000E+4	7.464762E-1
1.000100E+4	7.265778E-1
1.000200E+4	7.417065E-1
1.000300E+4	7.424553E-1
1.000400E+4	7.490409E-1
1.000500E+4	7.698029E-1
1.000600E+4	7.763429E-1
1.000700E+4	7.626861E-1
1.000800E+4	7.714801E-1
1.000900E+4	7.543437E-1
1.001000E+4	7.596551E-1
1.001100E+4	7.576530E-1
1.001200E+4	7.328971E-1
1.001300E+4	7.376891E-1
1.001400E+4	7.084877E-1
1.001500E+4	6.884616E-1
1.001600E+4	6.924569E-1
1.001700E+4	6.736319E-1
1.001800E+4	6.631205E-1
1.001900E+4	6.410126E-1
1.002000E+4	6.421894E-1
1.002100E+4	6.323858E-1
1.002200E+4	6.459392E-1
1.002300E+4	6.438899E-1
1.002400E+4	6.386741E-1
1.002500E+4	6.439358E-1
1.002600E+4	6.354317E-1
1.002700E+4	6.327146E-1
1.002800E+4	6.384125E-1
1.002900E+4	6.311371E-1
1.003000E+4	6.383325E-1
1.003100E+4	6.137808E-1
1.003200E+4	6.110661E-1
1.003300E+4	6.102264E-1
1.003400E+4	5.956715E-1
1.003500E+4	6.090439E-1
1.003600E+4	6.029973E-1
1.003700E+4	6.091556E-1
1.003800E+4	6.134275E-1
1.003900E+4	5.998144E-1
1.004000E+4	5.988424E-1
1.004100E+4	5.857151E-1
1.004200E+4	5.912642E-1
1.004300E+4	5.769326E-1
1.004400E+4	5.660186E-1
1.004500E+4	5.637901E-1
1.004600E+4	5.564079E-1
1.004700E+4	5.565953E-1
1.004800E+4	5.664198E-1
1.004900E+4	5.638959E-1
1.005000E+4	5.710910E-1
1.005100E+4	5.663929E-1
1.005200E+4	5.751251E-1
1.005300E+4	5.745150E-1
1.005400E+4	5.878199E-1
1.005500E+4	5.834651E-1
1.005600E+4	5.837418E-1
1.005700E+4	5.787621E-1
1.005800E+4	5.578329E-1
1.005900E+4	5.487731E-1
1.006000E+4	5.462608E-1
1.006100E+4	5.418766E-1
1.006200E+4	5.468129E-1
1.006300E+4	5.411034E-1
1.006400E+4	5.333970E-1
1.006500E+4	5.407030E-1
1.006600E+4	5.277713E-1
1.006700E+4	5.335297E-1
1.006800E+4	5.245651E-1
1.006900E+4	5.247791E-1
1.007000E+4	5.298740E-1
1.007100E+4	5.041811E-1
1.007200E+4	5.230010E-1
1.007300E+4	5.148064E-1
1.007400E+4	5.158522E-1
1.007500E+4	5.211419E-1
1.007600E+4	5.015285E-1
1.007700E+4	5.194651E-1
1.007800E+4	5.038699E-1
1.007900E+4	5.106681E-1
1.008000E+4	5.155070E-1
1.008100E+4	5.028028E-1
1.008200E+4	5.231786E-1
1.008300E+4	5.101829E-1
1.008400E+4	5.256815E-1
1.008500E+4	5.361063E-1
1.008600E+4	5.290344E-1
1.008700E+4	5.583914E-1
1.008800E+4	5.535419E-1
1.008900E+4	5.850622E-1
1.009000E+4	5.987819E-1
1.009100E+4	6.140920E-1
1.009200E+4	6.535310E-1
1.009300E+4	6.540959E-1
1.009400E+4	6.979627E-1
1.009500E+4	7.098407E-1
1.009600E+4	7.271526E-1
1.009700E+4	7.617771E-1
1.009800E+4	7.446034E-1
1.009900E+4	7.701825E-1
1.010000E+4	7.518992E-1
1.010100E+4	7.450329E-1
1.010200E+4	7.379023E-1
1.010300E+4	7.069507E-1
1.010400E+4	7.181490E-1
1.010500E+4	6.835766E-1
1.010600E+4	6.769516E-1
1.010700E+4	6.648338E-1
1.010800E+4	6.443598E-1
1.010900E+4	6.491197E-1
1.011000E+4	6.266163E-1
1.011100E+4	6.259967E-1
1.011200E+4	6.254413E-1
1.011300E+4	6.142968E-1
1.011400E+4	6.220355E-1
1.011500E+4	6.102924E-1
1.011600E+4	6.171738E-1
1.011700E+4	6.133991E-1
1.011800E+4	6.075875E-1
1.011900E+4	6.100820E-1
1.012000E+4	6.016198E-1
1.012100E+4	6.093879E-1
1.012200E+4	6.087820E-1
1.012300E+4	6.071584E-1
1.012400E+4	6.136736E-1
1.012500E+4	6.109181E-1
1.012600E+4	6.180097E-1
1.012700E+4	6.158013E-1
1.012800E+4	6.211904E-1
1.012900E+4	6.243303E-1
1.013000E+4	6.250772E-1
1.013100E+4	6.362525E-1
1.013200E+4	6.365519E-1
1.013300E+4	6.432364E-1
1.013400E+4	6.522315E-1
1.013500E+4	6.459753E-1
1.013600E+4	6.524797E-1
1.013700E+4	6.442566E-1
1.013800E+4	6.453419E-1
1.013900E+4	6.471047E-1
1.014000E+4	6.373501E-1
1.014100E+4	6.195969E-1
1.014200E+4	5.837572E-1
1.014300E+4	5.694871E-1
1.014400E+4	5.345401E-1
1.014500E+4	5.222349E-1
1.014600E+4	5.340869E-1
1.014700E+4	5.225872E-1
1.014800E+4	5.341156E-1
1.014900E+4	5.401107E-1
1.015000E+4	5.460442E-1
1.015100E+4	5.641714E-1
1.015200E+4	5.629768E-1
1.015300E+4	5.717593E-1
1.015400E+4	5.839651E-1
1.015500E+4	5.895478E-1
1.015600E+4	6.017207E-1
1.015700E+4	6.061675E-1
1.015800E+4	6.251984E-1
1.015900E+4	6.325400E-1
1.016000E+4	6.365646E-1
1.016100E+4	6.537328E-1
1.016200E+4	6.627463E-1
1.016300E+4	6.663009E-1
1.016400E+4	6.693214E-1
1.016500E+4	6.717900E-1
1.016600E+4	6.806162E-1
1.016700E+4	6.704900E-1
1.016800E+4	6.797827E-1
1.016900E+4	6.741985E-1
1.017000E+4	6.794938E-1
1.017100E+4	6.964168E-1
1.017200E+4	6.877650E-1
1.017300E+4	7.027662E-1
1.017400E+4	6.968542E-1
1.017500E+4	7.011296E-1
1.017600E+4	7.058153E-1
1.017700E+4	7.007578E-1
1.017800E+4	7.162211E-1
1.017900E+4	7.256485E-1
1.018000E+4	7.289438E-1
1.018100E+4	7.373923E-1
1.018200E+4	7.265543E-1
1.018300E+4	7.332818E-1
1.018400E+4	7.277303E-1
1.018500E+4	7.342547E-1
1.018600E+4	7.429653E-1
1.018700E+4	7.369196E-1
1.018800E+4	7.541166E-1
1.018900E+4	7.524465E-1
1.019000E+4	7.672881E-1
1.019100E+4	7.695079E-1
1.019200E+4	7.690399E-1
1.019300E+4	7.830279E-1
1.019400E+4	7.786684E-1
1.019500E+4	7.884017E-1
1.019600E+4	7.937329E-1
1.019700E+4	7.900049E-1
1.019800E+4	8.056442E-1
1.019900E+4	8.055863E-1
1.020000E+4	8.183453E-1
1.020100E+4	8.183810E-1
1.020200E+4	8.189778E-1
1.020300E+4	8.352504E-1
1.020400E+4	8.328281E-1
1.020500E+4	8.402047E-1
1.020600E+4	8.471546E-1
1.020700E+4	8.469172E-1
1.020800E+4	8.581134E-1
1.020900E+4	8.642159E-1
1.021000E+4	8.720546E-1
1.021100E+4	8.802431E-1
1.021200E+4	8.803295E-1
1.021300E+4	8.950616E-1
1.021400E+4	8.935463E-1
1.021500E+4	9.050278E-1
1.021600E+4	9.068362E-1
1.021700E+4	9.106793E-1
1.021800E+4	9.222662E-1
1.021900E+4	9.201125E-1
1.022000E+4	9.315691E-1
1.022100E+4	9.349462E-1
1.022200E+4	9.378143E-1
1.022300E+4	9.489068E-1
1.022400E+4	9.483679E-1
1.022500E+4	9.615191E-1
1.022600E+4	9.658471E-1
1.022700E+4	9.764109E-1
1.022800E+4	9.880448E-1
1.022900E+4	9.898433E-1
1.023000E+4	1.006575E+0
1.023100E+4	1.003434E+0
1.023200E+4	1.016259E+0
1.023300E+4	1.016886E+0
1.023400E+4	1.021440E+0
1.023500E+4	1.033544E+0
1.023600E+4	1.036369E+0
1.023700E+4	1.043233E+0
1.023800E+4	1.037515E+0
1.023900E+4	1.035391E+0
1.024000E+4	1.045487E+0
1.024100E+4	1.046360E+0
1.024200E+4	1.043670E+0
1.024300E+4	1.049141E+0
1.024400E+4	1.040363E+0
1.024500E+4	1.046031E+0
1.024600E+4	1.048223E+0
1.024700E+4	1.042362E+0
1.024800E+4	1.057959E+0
1.024900E+4	1.040849E+0
1.025000E+4	1.061193E+0
1.025100E+4	1.044513E+0
1.025200E+4	1.058748E+0
1.025300E+4	1.068837E+0
1.025400E+4	1.059800E+0
1.025500E+4	1.096690E+0
1.025600E+4	1.087311E+0
1.025700E+4	1.108663E+0
1.025800E+4	1.125057E+0
1.025900E+4	1.115320E+0
1.026000E+4	1.154671E+0
1.026100E+4	1.140677E+0
1.026200E+4	1.171244E+0
1.026300E+4	1.178222E+0
1.026400E+4	1.189623E+0
1.026500E+4	1.227732E+0
1.026600E+4	1.219162E+0
1.026700E+4	1.253669E+0
1.026800E+4	1.258790E+0
1.026900E+4	1.258912E+0
1.027000E+4	1.289245E+0
1.027100E+4	1.283309E+0
1.027200E+4	1.328628E+0
1.027300E+4	1.341616E+0
1.027400E+4	1.368746E+0
1.027500E+4	1.409123E+0
1.027600E+4	1.402971E+0
1.027700E+4	1.447159E+0
1.027800E+4	1.448801E+0
1.027900E+4	1.462810E+0
1.028000E+4	1.486647E+0
1.028100E+4	1.491495E+0
1.028200E+4	1.541760E+0
1.028300E+4	1.569416E+0
1.028400E+4	1.619612E+0
1.028500E+4	1.674752E+0
1.028600E+4	1.721657E+0
1.028700E+4	1.800756E+0
1.028800E+4	1.862161E+0
1.028900E+4	1.951635E+0
1.029000E+4	2.052423E+0
1.029100E+4	2.159842E+0
1.029200E+4	2.288402E+0
1.029300E+4	2.417042E+0
